Facility PK,FacilityName,Service Category,Service Type,BuildingNumber,PartnerType,PartnerTypeDetailed,Address,Address 2,Borough,Zipcode,Latitude,Longitude,Phone,AdditionalInfo,StartDate,EndDate,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Condoms (Male),FC2 (Female/Insertive Condoms),Lubricant,Facility Type,Website,Community Board,Council District,Census Tract,BIN,BBL,NTA
113739279,Flaming Saddles,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,793 9 Avenue,,Manhattan,10019,40.7652554,-73.987884,929-252-4617,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located behind the bar at this bar/lounge. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,3:00 PM - 4:00 AM,2:00 PM - 4:00 AM,2:00 PM - 4:00 AM,true,true,true,,,,,,,,
113739168,Bedford Hall,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,1177 Bedford Avenue,,Brooklyn,11216,40.6831458,-73.9535703,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located on the bar at this bar/lounge. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,,,,,,
113739339,Jasmine's,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,371 West 46 Street,,Manhattan,10036,40.7609624,-73.9902686,212-281-6088,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located in the front at this bar/lounge. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,4:00 PM - 11:00 PM,4:00 PM - 11:00 PM,4:00 PM - 11:00 PM,4:00 PM - 11:00 PM,,,4:00 PM - 11:00 PM,true,true,true,,,,,,,,
113739290,Green In Brooklyn,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Other,432 Myrtle Avenue,,Brooklyn,11205,40.693166,-73.968328,(718) 855-4383,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,,,,,,
113739310,HASA Center #72 Hamilton,Free Safer Sex Products,Condoms and Lubricant,,Government,Community Center,530 West 135 Street,,Manhattan,10031,40.819342,-73.953213,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser located in the 3rd floor waiting room at this community center. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Fac,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,,,,,,
113739135,3 Dollar Bill,Free Safer Sex Products,Condoms and Lubricant,,Business,Bar/Lounge,250 Meserole Street,,Brooklyn,11206,40.7084949,-73.9380768,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located at the bar at this bar/lounge. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,true,,,,,,,,
113739359,Les Hommes,Free Safer Sex Products,Condoms and Lubricant,,Business,Sex Store,"217-B West 80 Street,2nd Floor",,Manhattan,10024,40.7844133,-73.9786863,718-240-0400,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located in the front at this sex store. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,11:00 AM - 1:00 AM,11:00 AM - 1:00 AM,11:00 AM - 1:00 AM,11:00 AM - 1:00 AM,11:00 AM - 1:00 AM,11:00 AM - 1:00 AM,11:00 AM - 1:00 AM,true,false,true,,,,,,,,
113739455,Sharon'S Unisex Salon,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Other,1498 Fulton Street,,Brooklyn,11216,40.679914,-73.940908,(347) 564-5172,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,,,,,,
113739338,Jancy Barber Shop (Formerly El Feine),Free Safer Sex Products,Condoms and Lubricant,,Business,Barbershop,249 East 165 Street,,Bronx,10456,40.829585,-73.917092,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser located in the front at this barbershop. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,true,,,,,,,,
113739460,St. Ann's Corner of Harm Reduction,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Women's Center,"886 Westchester Avenue,1st Floor",,Bronx,10459,40.8203762,-73.8994688,(718) 585-5544,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a safer sex kits/ buckets located office/ outreach at this women's center. Last Updated: 2/5/2021 <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.face,19000101000000.000000000,19000101000000.000000000,9:00 AM - 8:00 PM,9:00 AM - 8:00 PM,12:00 PM - 8:00 PM,9:00 AM - 8:00 PM,9:00 AM - 8:00 PM,12:00 PM - 8:00 PM,9:00 AM - 2:00 PM,true,true,true,,http://www.sachr.org,,,,,,
113739275,Family Service Network of New York,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Social Service,"1420 Bushwick Avenue,Room# 336",,Brooklyn,11207,40.6841204,-73.9092348,347-770-9911 X6,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser/fishbowl located at reception and downstairs at this social service. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondo,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,,,,,,
113739154,Apocalipsis Barber Shop,Free Safer Sex Products,Condoms and Lubricant,,Business,Barbershop,1269 Grand Concourse,,Bronx,10452,40.835963,-73.916307,,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located in the front on the windowsill at this barbershop. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,false,false,,,,,,,,
113739216,Columbia Research Unit,Free Safer Sex Products,Condoms and Lubricant,,Education,College/University,"180 Ft Washington Avenue,Suite HP-924",,Manhattan,10032,40.8418629,-73.94205,212-342-0402,"This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fish bowl located in the waiting area, outreach tables, and exam rooms at this college/university. Last Updated: 1/12/2021 <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join",19000101000000.000000000,19000101000000.000000000,9:00 AM - 11:00 PM,9:00 AM - 11:00 PM,9:00 AM - 9:00 AM,9:00 AM - 11:00 PM,9:00 AM - 10:00 PM,,,true,true,true,,,,,,,,
113739224,Contesta Rock Hair,Free Safer Sex Products,Condoms and Lubricant,,Business,Barbershop,535 Hudson Street,,Manhattan,10014,40.734545,-74.006174,646-528-8635,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a fishbowl located at the front desk at this barbershop. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,11:00 AM - 8:00 PM,11:00 AM - 9:00 PM,10:00 AM - 8:00 PM,10:00 AM - 8:00 PM,10:00 AM - 8:00 PM,11:00 AM - 8:00 PM,true,true,true,,,,,,,,
113739426,People'S Choice Barber & Beauty Salon,Free Safer Sex Products,Condoms and Lubricant,,Community-Based Organization/Non-Profit,Other,490 Marcus Garvey Boulevard,,Brooklyn,11216,40.680154,-73.937494,(917) 482-4560,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products at this location. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Facebook community .,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,true,,,,,,,,
113739468,Sun River Health/Thrive BX,Free Safer Sex Products,Condoms and Lubricant,,Community Health Center,Clinical Facility,"328 East 150 Street,Ground Floor",,Bronx,10451,40.81731,-73.9202524,6469862026,This location has confirmed it is open during the COVID-19 pandemic. We advise calling ahead before visiting and practice physical distancing at all times. Find free safer sex products inside a dispenser located in the back near the restroom at this clinical facility. <br <br These free safer sex products are supplied by the NYC Health Department's Condom Availability Program. Visit our <a href=http://nyc.gov/condoms website  to learn more or join our <a href=http://www.facebook.com/NYCcondom Fa,19000101000000.000000000,19000101000000.000000000,,,,,,,,true,true,false,,,,,,,,
